,alligator,animal,ankle,ant,apple,applesauce,arm,aunt,baby,babysitter,backyard,banana,basement,basket,bat,bathroom,bathtub,beach,beads,beans,bear,bed,bedroom,bee,bellybutton,belt,bench,bib,bicycle,bird,blanket,block,booboo,book,boots,bottle,bottom,bowl,box,boy,bread,broom,brother,brush,bucket,bug,bunny,bus,butterfly,buttocks,button,cake,camera,camping,candy,car,carrots,cat,cereal,chair,cheek,cheerios,cheese,chicken,child,chin,chocolate,church,circus,clock,closet,cloud,clown,coat,coffee,coke,comb,cookie,corn,couch,country,cow,cowboy,cracker,crib,cup,daddy,deer,diaper,dish,doctor,dog,doll,donkey,donut,door,downtown,dragon,drawer,dress,drink(noun),dryer,duck,ear,egg,elephant,eye,face,farm,feet,finger,fireman,firetruck,fish,flag,flower,food,fork,frenchfries,friend,frog,game,garage,garbage,garden,gasstation,giraffe,girl,glass,glasses,gloves,glue,goose,grandma,grandpa,grapes,grass,greenbeans,gum,hair,hamburger,hammer,hand,hat,head,helicopter,hen,highchair,home,hose,house,ice,icecream,jacket,jar,jeans,jello,jelly,juice,keys,kitchen,kitty,kleenex,knee,knife,ladder,lady,lamp,lawnmower,leg,light,lion,lips,livingroom,lollipop,mailman,man,meat,medicine,melon,milk,mittens,mommy,money,monkey,monster,moon,moose,mop,motorcycle,mouse,mouth,movie,muffin,nail,napkin,necklace,noodles,nose,nurse,nuts,orange(noun),outside,oven,owie,owl,pajamas,pancake,pants,paper,park,party,peanutbutter,peas,pencil,penguin,penis,penny,people,person,pickle,picnic,picture,pig,pillow,pizza,plant,plate,playdough,playground,playpen,police,pool,pop,popcorn,popsicle,porch,potato,potatochip,potty,present,pretzel,pudding,pumpkin,puppy,purse,puzzle,radio,rain,raisin,refrigerator,rock,rockingchair,roof,room,rooster,salt,sandbox,sandwich,sauce,scarf,school,scissors,sheep,shirt,shoe,shorts,shoulder,shovel,shower,sidewalk,sink,sister,sky,sled,slide,slipper,sneaker,snowman,snowsuit,soap,sock,soda,sofa,soup,spaghetti,spoon,sprinkler,squirrel,stairs,star,stick,stone,store,story,stove,strawberry,street,stroller,sun,sweater,swing(noun),table,tape,teacher,teddybear,telephone,tiger,tights,tissue,toast,toe,tongue,tooth,toothbrush,towel,toy,tractor,train,trash,tray,tree,tricycle,truck,tummy,tuna,turkey,turtle,tv,uncle,underpants,vacuum,vagina,vanilla,vitamins,walker,washingmachine,watch(noun),water,wind,window,wolf,woman,woods,work(noun),yard,yogurt,yourownbabysitter,yourownpet,zebra,zipper,zoo
alligator,1.0,0.609297999283,0.257358539207,0.428773125637,0.252184876932,0.23735136344,0.262514177077,0.392258336954,0.397008459861,0.444543455861,0.233953172268,0.266808622911,0.196984130267,0.243649436041,0.422622447197,0.206257865302,0.213672649035,0.23937388,0.193893598727,0.197460599835,0.507302843414,0.221788045499,0.170843802411,0.436656304643,0.265451190594,0.205156170801,0.19721225937,0.258501323305,0.232065975518,0.347543536734,0.152721839984,0.260171325323,0.256682086102,0.208157644401,0.199621597857,0.207790528556,0.255433240594,0.200542094387,0.250887994628,0.436057724758,0.249912740353,0.20023327194,0.415308905733,0.205420553832,0.231647452531,0.49382583771,0.381586444439,0.178597926286,0.309754328988,0.255433240594,0.150402849749,0.133139050612,0.18090247893,0.3961007808,0.207207318602,0.183291768244,0.219445881451,0.454335355728,0.243387920506,0.210940479287,0.233982135435,0.180887487357,0.212910631878,0.394580604052,0.377359530229,0.263083892385,0.210267943906,0.164035039197,0.282621338396,0.225549423513,0.153379033103,0.211305534515,0.395127977755,0.229023665511,0.204961080695,0.196337865953,0.21123464771,0.231777428271,0.228237578884,0.232369106602,0.353258358131,0.481754298077,0.458901953245,0.14999626582,0.221901769321,0.202126372683,0.415256345058,0.471220100171,0.206754698775,0.165017606081,0.43098783042,0.463960616452,0.273732180957,0.519136160697,0.190270383506,0.163241596703,0.275334331553,0.575351654564,0.211503038504,0.15949861347,0.155120260599,0.172719801088,0.377316148219,0.249090304389,0.188334136976,0.506431135866,0.229131588456,0.350690202879,0.276963621256,0.320584166328,0.260522842447,0.42108588608,0.181757784615,0.434475207674,0.224466914708,0.237305690884,0.373101481298,0.172350319513,0.182045830931,0.396518832944,0.547923675476,0.109402295927,0.206191032675,0.259721626969,0.305182031587,0.189397610674,0.461759215927,0.428740430089,0.239042154659,0.1527192214,0.177237708431,0.226346615772,0.40459210546,0.371700756286,0.413549708916,0.280953193277,0.275097169059,0.257238217412,0.23188571406,0.240285958923,0.207594367026,0.256945842002,0.314371273874,0.215216523254,0.333458145336,0.188033509857,0.360754293896,0.20695078964,0.184685610515,0.212383123379,0.152778403371,0.225563747816,0.186390115758,0.178309501628,0.219813372655,0.194240260659,0.15880637298,0.190383554087,0.200026901855,0.181073346686,0.235593053328,0.450540411363,0.142905579956,0.30608468863,0.181083506416,0.213616219795,0.430211646141,0.215634318921,0.208828275337,0.242292297772,0.152496671344,0.515078602265,0.255542607894,0.165309943609,0.095273940852,0.472780735704,0.44247352588,0.226136077232,0.233179256411,0.218462734745,0.164359158547,0.209869210262,0.330423350468,0.28789063234,0.48773149769,0.550643129966,0.225610303629,0.521724041728,0.24513323201,0.227568181589,0.513111656392,0.285171590677,0.193613253665,0.196032935155,0.231827369253,0.159706911689,0.162384537654,0.21708887106,0.273442405549,0.372387603816,0.215395690419,0.192357197444,0.306523180347,0.229907316233,0.256682086102,0.361157897872,0.187780377802,0.172481683755,0.20855238163,0.215689266787,0.264892790101,0.379924440918,0.226943704143,0.209598988286,0.182962582255,0.426816112867,0.247010749412,0.198996402934,0.409719220497,0.346585726363,0.275902873285,0.221513362479,0.195351244229,0.509439928726,0.15660120776,0.176264267298,0.330800538126,0.208635539156,0.214481725301,0.208158894842,0.236942153408,0.405340072365,0.177150342775,0.184972086041,0.197219565961,0.203726062731,0.184932955296,0.272265784024,0.210542991818,0.231653516453,0.167458576486,0.209148239042,0.189191452022,0.203426589869,0.43666368919,0.214230105375,0.1841524342,0.154552639778,0.219722214798,0.146080940587,0.200223285065,0.214443225195,0.262503127544,0.208077643443,0.173389739634,0.386849097604,0.205317595918,0.249881680141,0.232574615338,0.187263660435,0.214081882195,0.193878117008,0.228347838758,0.496264398453,0.213297585739,0.241316099943,0.188186542479,0.294133689112,0.206678065877,0.193614973276,0.139120091271,0.147159884867,0.383213889037,0.190099150592,0.1361613787,0.263091118227,0.2071414023,0.195210633307,0.252578090957,0.206213252998,0.134889358167,0.193585740384,0.184972086041,0.246849299283,0.187197122343,0.193654525347,0.162927716921,0.288202263955,0.422620910131,0.209895535524,0.23451409396,0.235308373503,0.214561944328,0.186838933902,0.272281942525,0.270243088431,0.218980997942,0.203795723726,0.198748884434,0.174397561591,0.201541798992,0.107859078278,0.204067459863,0.173393094717,0.388062850529,0.317765305629,0.196938957719,0.468779039299,0.216828552064,0.142905579956,0.187134479149,0.270233587588,0.31372842668,0.278135413908,0.223885882173,0.166247443042,0.305549343301,0.22901826976,0.127040387989,0.211882992979,0.220324403224,0.264703236265,0.0926934949689,0.142452759751,0.293432163259,0.467574738046,0.365120504559,0.580088777407,0.209767708264,0.393139520596,0.15750509967,0.213976025607,0.330288915219,0.205790614447,0.239578090598,0.315342752408,0.224493516553,0.204804750111,0.283734973977,0.32277027624,0.173705176986,0.487707460798,0.373091324452,0.298034164087,0.29440877189,0.251323126048,0.168047203167,0.382854645682,0.50291094074,0.455353693794,0.236830400447,0.397286781888
animal,0.609297999283,1.0,0.264909733235,0.481314304842,0.265804632552,0.231320666692,0.28887703225,0.517980601367,0.508526004184,0.571447589042,0.268244778732,0.288644876398,0.232556313749,0.268865155247,0.511086928592,0.234775806291,0.238934239334,0.28286422345,0.232282513523,0.194214709559,0.633413035142,0.25673790134,0.208434788687,0.525754258729,0.279705062605,0.23043350442,0.202621053952,0.30086171162,0.289461907948,0.531906892976,0.200862555044,0.27022583189,0.255429363802,0.243650059843,0.240599557386,0.221725976851,0.306447745175,0.228138093312,0.270008705782,0.573858766838,0.256914159401,0.188569267043,0.544428404907,0.22061192347,0.231472833272,0.562635372894,0.561401970777,0.198340704944,0.427955954643,0.306447745175,0.184179743123,0.19507793916,0.206883546173,0.463324728925,0.246253525724,0.241465609656,0.216153832791,0.656244165229,0.303979767741,0.245293073122,0.275787824089,0.195917171706,0.250258569707,0.552775199447,0.521267820372,0.29259060664,0.276159298677,0.196178921527,0.391887667224,0.279019438231,0.152306995559,0.262580684734,0.5713625446,0.278101229539,0.234992577472,0.204622305776,0.224929779791,0.25520529165,0.247142108003,0.289111067459,0.402344782929,0.563120730685,0.580605417625,0.166263599684,0.248090523798,0.240813793831,0.518320116802,0.63859295497,0.236836840029,0.164952942263,0.535683215589,0.669191772922,0.363697906103,0.619890359069,0.212475260072,0.171858537094,0.291544863238,0.619221190462,0.216191762336,0.194132976206,0.181484052231,0.171318606897,0.520330438961,0.286799546498,0.208379733781,0.591033917705,0.257322347477,0.472477133213,0.27505089151,0.361263778734,0.265260162136,0.564245333203,0.220432115053,0.455275598464,0.228002852394,0.295615751924,0.426987323084,0.152395567967,0.218795357318,0.539328084768,0.554267366324,0.178625725826,0.209542345775,0.256003729141,0.315997377253,0.215155869579,0.601592168301,0.562718758946,0.251959595041,0.184702687911,0.204685429721,0.237188931954,0.535246405981,0.483553085593,0.529189373645,0.312316459206,0.238363403917,0.251639231951,0.26616838795,0.270167201475,0.217372562992,0.256372621339,0.333010543713,0.277658390333,0.456155644872,0.217367356046,0.524985048624,0.232110941357,0.223116091078,0.20735269079,0.193015186143,0.226394864849,0.219489453095,0.221411438698,0.252255570559,0.22603321707,0.181935056365,0.224781105354,0.223413460591,0.180913572151,0.270876163635,0.625021885502,0.167932782481,0.383040662858,0.160400864042,0.206840746947,0.554126451817,0.256375786072,0.179065594241,0.295096765418,0.223482193793,0.672658899705,0.291088910712,0.212382697963,0.160475188703,0.572682116246,0.588932890221,0.221554095011,0.24168128646,0.228058023721,0.158822233289,0.235244501074,0.463433053429,0.334141884494,0.635872442401,0.669316513712,0.263441309354,0.586837930377,0.268459214949,0.296644126184,0.617134231383,0.368774485445,0.243300851854,0.205096126694,0.24095258043,0.174333397048,0.198003682094,0.253537730687,0.290649537718,0.493261808004,0.222138428193,0.210063894673,0.327291537133,0.217055002648,0.255429363802,0.493762217938,0.210993991251,0.19222800316,0.229834358673,0.225930025458,0.289128065873,0.477167661137,0.231987639477,0.193675021592,0.19620427594,0.578224875603,0.284155942006,0.191889450577,0.543802184582,0.484412516068,0.260636147867,0.253370295033,0.227197286894,0.585251442858,0.219040568804,0.194295821784,0.320765962315,0.238153647627,0.273588546489,0.229407793174,0.29422895346,0.517426996821,0.208304785183,0.189102664463,0.238457792027,0.263184777948,0.198938640599,0.306246694435,0.241266321639,0.244988489379,0.226438745956,0.20266409624,0.207623366728,0.230481240404,0.602528038275,0.242953275481,0.210151921389,0.209985626848,0.236123993844,0.159281598805,0.229647707203,0.204298627687,0.28221986614,0.196383001895,0.19233964285,0.505888574376,0.190913179456,0.294645605413,0.233964467403,0.222943337989,0.269601768301,0.236009544656,0.211913874122,0.595326758621,0.27284527533,0.308534313039,0.20684614168,0.342980497459,0.22772654186,0.21704621951,0.128737486298,0.164054809213,0.512771509445,0.240949448684,0.182823266361,0.303322464892,0.244157649744,0.276526739461,0.277864178813,0.263838383148,0.176009034515,0.212482303286,0.189102664463,0.261812061985,0.219077748542,0.229705228562,0.152724699059,0.296841867852,0.531784604927,0.213157486616,0.281898371753,0.217212465241,0.214644529602,0.221528484975,0.306518629455,0.283318216089,0.249823432577,0.20429931232,0.218879150989,0.23580887988,0.251774773807,0.151775054716,0.220463503313,0.203964285901,0.507422571916,0.402294025135,0.238786930984,0.648280422525,0.229729917158,0.167932782481,0.207473619678,0.308043367214,0.363119854281,0.308643677766,0.23697290939,0.212803770899,0.432389603993,0.259195834075,0.156229645646,0.236331651811,0.245151347035,0.252164461039,0.146749184043,0.202015912932,0.311933281703,0.426172595574,0.529863602367,0.528233044006,0.257793310436,0.511500188081,0.187497788297,0.235009854555,0.40668197349,0.255765199264,0.266957316831,0.360187269902,0.248764899532,0.234561739853,0.305685705472,0.388833239382,0.19158554099,0.641974163171,0.525749425287,0.320441729587,0.280704469738,0.260945132583,0.189192451635,0.50633298595,0.667119909979,0.592285227169,0.227509949669,0.513761076529
ankle,0.257358539207,0.264909733235,1.0,0.380839710282,0.497570294272,0.596264618698,0.622277627839,0.298133450817,0.271010743052,0.325644765645,0.593400519797,0.551652490344,0.584152621833,0.588479897193,0.289448630618,0.571119586023,0.629857483412,0.58173599281,0.577873819263,0.51850344316,0.173335687396,0.584573062351,0.505100612947,0.288425900424,0.71869394738,0.617389735471,0.607885327266,0.538718590455,0.539329519245,0.231922647201,0.503227987846,0.662950764549,0.591465737592,0.586494864473,0.598943842591,0.5897743732,0.645706543678,0.567330444306,0.587724296293,0.295966688053,0.578600268024,0.56227501404,0.291582656857,0.557297855066,0.701908293237,0.347285953156,0.206581547238,0.502383704371,0.375094547245,0.645706543678,0.552311933839,0.443741481305,0.55936313271,0.500678387872,0.519345174721,0.48459010556,0.500358271379,0.212368294003,0.504063120791,0.538133768576,0.607100150822,0.497704591205,0.521856436099,0.262164347592,0.247033200333,0.656220080601,0.508514724904,0.525446097745,0.430099557452,0.563459130416,0.522437159305,0.525470877376,0.259130772296,0.591771335007,0.441739633744,0.450694726337,0.577767268408,0.598755642563,0.517249585432,0.514035343325,0.582921618338,0.242535770855,0.326219764945,0.499310825064,0.489754252547,0.51530301027,0.353086027628,0.238087479385,0.556910790063,0.549888313294,0.340758573457,0.209355658301,0.365565916179,0.324627347652,0.511167539239,0.57333877836,0.600315376098,0.2335910445,0.629268531845,0.519628770672,0.394025779145,0.507159490065,0.236611081098,0.626417666755,0.482405377928,0.27722246984,0.573575967922,0.337521289364,0.635787320536,0.648930613642,0.65091972998,0.295547795144,0.503900155798,0.272574873328,0.546187149236,0.454933505403,0.467995932802,0.526237659438,0.520556755016,0.288100535862,0.328919842286,0.393480638553,0.59191429729,0.599951253808,0.52834191855,0.535651157265,0.258851320766,0.317682931004,0.633741560981,0.568712904036,0.525686000246,0.60180305265,0.288013537409,0.33111229637,0.350855643288,0.473126814492,0.517484952859,0.524543069473,0.524482565666,0.606380827534,0.544485502225,0.661309758693,0.665221192607,0.550462994315,0.309689264341,0.515479426473,0.250089573973,0.461811889545,0.524081018788,0.599325599089,0.515947943171,0.614784515484,0.460263208116,0.561755617177,0.579029362557,0.575635072787,0.386930016106,0.443979250498,0.407836913135,0.585605161019,0.586077787696,0.228533006454,0.521136821632,0.57658261237,0.528192002866,0.519822331607,0.347037522637,0.552674724741,0.518766778002,0.533671539292,0.457960838237,0.22905624066,0.514445041506,0.509506166113,0.353635000561,0.366547258857,0.326835275614,0.538144336863,0.565227807793,0.514134272593,0.413161720596,0.538428089711,0.234138008265,0.532954780632,0.227643184731,0.247367535811,0.590137348602,0.28447314961,0.591171222257,0.510141730773,0.247763101256,0.353830255645,0.517874112543,0.505798784363,0.604978872314,0.519352807906,0.537174023343,0.513707308623,0.587974388868,0.268998500868,0.539946724938,0.469729475204,0.600601218998,0.571948102612,0.591465737592,0.271884368052,0.496682494225,0.509520490245,0.547604839442,0.592491003511,0.540345770702,0.454294817095,0.528394841345,0.486696094213,0.541263905839,0.29355592774,0.65674883487,0.574192098071,0.296225263442,0.24861912052,0.549600870764,0.512246675738,0.572349829322,0.291945996037,0.472717044151,0.4631882233,0.489915525367,0.597168862861,0.524381794923,0.592247164006,0.499059181987,0.294919015593,0.527634029689,0.435579470555,0.510765120655,0.455704045736,0.638054011853,0.544076563944,0.543879196015,0.594959381768,0.490688022436,0.553158573118,0.466042355062,0.477001159047,0.20538875373,0.599327814033,0.560578026709,0.4855888971,0.52900941589,0.46279875531,0.502494289956,0.668948035005,0.622072903115,0.671298900382,0.552029374688,0.240720087527,0.504442598373,0.584819536134,0.532896640791,0.429926827866,0.546210576102,0.488234630483,0.584274328137,0.282114650089,0.533415429275,0.62540298186,0.515116286604,0.67219447119,0.592882467772,0.585678785138,0.635839992119,0.587746719927,0.268283728083,0.517080945379,0.488742477484,0.658216214722,0.583688842351,0.536371765415,0.490100417619,0.485564529037,0.467542594426,0.557389745024,0.435579470555,0.568945489335,0.425123530081,0.504678636374,0.532934987533,0.600265650967,0.226885907672,0.695971580947,0.597006624972,0.637116593461,0.702265519284,0.538554284808,0.547449890743,0.623836181253,0.417959154549,0.85137514205,0.487733603077,0.445010086337,0.592523853165,0.467930774216,0.564498021885,0.571545140949,0.285895405871,0.481403305587,0.592539734472,0.182791756891,0.556776114661,0.521136821632,0.537144303043,0.652657990134,0.567762255335,0.567856370412,0.563015662742,0.508153719937,0.4013414956,0.512681844949,0.459764846367,0.502986872736,0.609493260812,0.477366735768,0.421348896013,0.460058395783,0.628229866734,0.317182820172,0.235500792428,0.298709007524,0.568947548172,0.291849491461,0.470896187803,0.580680848444,0.529412308846,0.486977123033,0.538927062326,0.572724830669,0.522425604146,0.579268950373,0.505747196241,0.581709651673,0.572380958781,0.249992045691,0.267699190081,0.444451100501,0.568887845885,0.556447733316,0.424191663823,0.262798361058,0.265996261731,0.248206236619,0.64017309566,0.360263754342
ant,0.428773125637,0.481314304842,0.380839710282,1.0,0.360105589781,0.336958070226,0.406747950429,0.443603848579,0.492100147289,0.493332742085,0.28866996736,0.407762407427,0.258444773901,0.32904291475,0.449172855488,0.319046438429,0.301051172139,0.285340378812,0.337487567179,0.339057119217,0.349943170339,0.294756887444,0.224697603856,0.565807228734,0.384729373646,0.336277801675,0.299102191743,0.355655250511,0.340176226451,0.441183966385,0.251439080315,0.35778500808,0.395421489202,0.314175773085,0.33301932648,0.356852910359,0.36432178387,0.350510836708,0.340031317639,0.497651290004,0.367704585546,0.321714009444,0.419518454158,0.312460670115,0.333294063989,0.693732273774,0.360023681299,0.220961516697,0.524024377401,0.36432178387,0.320008692031,0.264294909063,0.327877093622,0.411281136192,0.334090234945,0.277194297845,0.332025377842,0.442435559567,0.385096640695,0.298184311293,0.374002393619,0.327703227935,0.317265646036,0.448492775523,0.462403367447,0.404764658458,0.359775790928,0.236993038228,0.289567259527,0.368163938461,0.228137470027,0.32411459088,0.420827251968,0.336293512892,0.310959828582,0.301227685434,0.319879497616,0.370057848961,0.341794238645,0.297939350818,0.359209544467,0.365809059015,0.458778957779,0.285337844517,0.286882659128,0.343081790825,0.421196080148,0.411790123281,0.321943672409,0.312864160408,0.49063875119,0.385125357229,0.373444427857,0.452735365614,0.32482630852,0.252282493418,0.313053882716,0.383436181595,0.313591040635,0.301999661287,0.260608169133,0.222013124613,0.416001444266,0.382018642299,0.336091301169,0.355104557819,0.35710306314,0.385466588822,0.318370254885,0.45356709068,0.400469016514,0.453100357444,0.262013143316,0.34626068747,0.300577171997,0.382162984914,0.409435039269,0.263236553372,0.321560703729,0.453856462477,0.523434794864,0.233352433446,0.257551327061,0.344280847173,0.372674719579,0.241665057521,0.395898749456,0.52081357271,0.348975439522,0.335508407102,0.310542649833,0.339600729493,0.468009544714,0.469485450811,0.477969374039,0.406869507935,0.335538123995,0.364251982814,0.341127160576,0.375519385138,0.32622887454,0.326725373978,0.426786007542,0.355360880457,0.375848108266,0.264336527022,0.446146554924,0.262017953547,0.22263103757,0.319497930133,0.208859964412,0.34057783387,0.294156461575,0.307925592038,0.352113466499,0.303884580464,0.236313642236,0.308604920071,0.284449317272,0.285885817607,0.28755920598,0.412327865684,0.269076473714,0.48290881091,0.236199257998,0.276113557614,0.495531152705,0.365782821336,0.250404795075,0.428422115582,0.267676656395,0.379147145635,0.395629601755,0.242267116207,0.228735944821,0.526020517827,0.497061513363,0.315763992662,0.353653165636,0.315703359585,0.247883709964,0.318086522779,0.41255140936,0.367462034657,0.459045483301,0.409002631081,0.314435996281,0.389198825247,0.354080144241,0.316697025272,0.497307568675,0.385125957728,0.277659173879,0.31704413462,0.358355289921,0.286295655986,0.305309770155,0.331337435921,0.428814395133,0.445329156698,0.379609650862,0.306670445887,0.347051416239,0.277915125611,0.395421489202,0.464098427687,0.306357167215,0.29153903925,0.3264644332,0.328174248592,0.279136926811,0.429422130265,0.327633524545,0.319678577291,0.32771074421,0.479027204803,0.349384524483,0.32045355653,0.492512575547,0.437777402445,0.351356854332,0.28221166609,0.304596331631,0.433573784022,0.275416539945,0.285599963507,0.429881153831,0.347652999221,0.34775516661,0.261266734835,0.29180371557,0.473406874818,0.252309199237,0.291020935814,0.323583016105,0.320886297694,0.243719718479,0.410396169783,0.339782928523,0.346250675783,0.280442095259,0.350577025598,0.30134339827,0.303643031166,0.394596350957,0.32385761089,0.312618003156,0.28331723524,0.315921598948,0.318359066079,0.236448310781,0.321752097201,0.366172077709,0.288124343262,0.233960412957,0.471839348189,0.30050580232,0.336260085217,0.323727906731,0.294006008542,0.323422969261,0.24734230209,0.320570337827,0.452350360362,0.323603017929,0.393501832332,0.308368137961,0.441668057478,0.310744447837,0.291958416909,0.19103795187,0.268760552992,0.469910096804,0.274322779664,0.234235609883,0.368517642328,0.323802240064,0.344665841402,0.34155428225,0.314873032452,0.261655395096,0.324366414449,0.291020935814,0.301925285726,0.27284527533,0.30387406272,0.29290890737,0.411488448163,0.45627388313,0.292028924933,0.316365426538,0.342118925651,0.312194496187,0.259294666418,0.364935665255,0.332794829444,0.333649569147,0.302767400479,0.321002694957,0.228558961847,0.307925592038,0.220751365414,0.266178519522,0.302846957823,0.471212128147,0.389850734348,0.333861864194,0.36174205616,0.36227021306,0.269076473714,0.311876190648,0.433179091342,0.425770878366,0.377512148463,0.332426069954,0.246414322189,0.345118816447,0.288933185715,0.177115560882,0.321756697316,0.331405874714,0.322760268329,0.201917011067,0.242170131082,0.417021254888,0.371465267035,0.397051970831,0.487699232211,0.303230870053,0.456633085444,0.297576018512,0.318220746908,0.43961292543,0.332767811746,0.39960114133,0.420032913791,0.281598462292,0.342840182635,0.326666719388,0.425949505585,0.2596467038,0.418461608354,0.471526956003,0.274395396115,0.365590007693,0.28007241556,0.264609816462,0.415498279497,0.458967972342,0.369068086183,0.340555754245,0.339451664406
apple,0.252184876932,0.265804632552,0.497570294272,0.360105589781,1.0,0.594600146111,0.51977561525,0.28693166269,0.311620153477,0.284266642688,0.499587497102,0.70184755177,0.454088679977,0.643525991008,0.225454889761,0.550087508545,0.506709914684,0.483310145149,0.558940201326,0.642583273524,0.121879139294,0.46152936528,0.450249758196,0.294522373063,0.568494923732,0.507496290214,0.419246944544,0.525078711004,0.497212244425,0.281141052152,0.475351936004,0.491780813808,0.551015078133,0.490396662607,0.477565029193,0.568180225836,0.551990855201,0.56301154456,0.477271552167,0.265092785911,0.688764344174,0.462656516584,0.252223961962,0.485474566493,0.490478047766,0.311768832023,0.250156432715,0.365652960806,0.409467208294,0.551990855201,0.507354406788,0.573014878562,0.481400263304,0.496625691954,0.719350236707,0.41989176949,0.648690264366,0.197049405605,0.657484689884,0.422845749601,0.57381999933,0.713946458832,0.628684232275,0.336210207988,0.246754964202,0.547477781952,0.62543193901,0.424348850734,0.394759455724,0.516993151287,0.392271388287,0.497053410822,0.264233994266,0.514729287735,0.527294511103,0.535166387252,0.462715976968,0.675797595857,0.672188981427,0.440152142352,0.510766634375,0.264629502651,0.248053053632,0.571265054775,0.456128024955,0.537923840696,0.300452279841,0.252993787268,0.472225118181,0.528122711541,0.3051421181,0.178688014626,0.408284024614,0.251965360564,0.693647165954,0.419279394437,0.497256925417,0.164517561134,0.482645001442,0.47750292356,0.537795297621,0.369201023905,0.308180502405,0.576716018407,0.594821855138,0.194474894385,0.600264109201,0.340076703288,0.536180752094,0.471877156318,0.562340284744,0.254108400905,0.409757184313,0.326562109416,0.487725542499,0.589362038194,0.644229731392,0.432713488165,0.60185808426,0.28800358304,0.375377288176,0.382511413243,0.39754230724,0.511593860265,0.581113474563,0.392380647152,0.21900514461,0.309167364532,0.531978660651,0.495247998627,0.514030727118,0.547929196716,0.312450989258,0.339801075578,0.332067229952,0.752703650334,0.563066889409,0.708202144216,0.638736685908,0.581646121028,0.672817612739,0.467929476917,0.593152166352,0.5387797368,0.330394523247,0.388671900917,0.308167674482,0.399811812141,0.410134546546,0.523658779375,0.418166388529,0.604681616835,0.64924005973,0.484169662421,0.543693713888,0.430739507793,0.619476252142,0.662181401118,0.59291419843,0.446344380749,0.522419570028,0.211847804314,0.461172139493,0.545818250683,0.336275545307,0.321999627734,0.324421913619,0.525632041487,0.374746057979,0.426880070427,0.426203780488,0.173631004824,0.600619489293,0.46480581225,0.530577558999,0.328429907027,0.281059325974,0.628469188667,0.642597082361,0.699267991629,0.525658350975,0.528751996809,0.239377671983,0.50281900465,0.207582610306,0.174248372999,0.503979494524,0.237913549008,0.541097990511,0.402122029932,0.200474381863,0.432866527703,0.429721620706,0.668429347734,0.469889596967,0.475555384455,0.533853743694,0.63976761361,0.551922147411,0.261510046012,0.655118825544,0.677682178657,0.561643353511,0.426713142523,0.551015078133,0.27760465675,0.493885596145,0.640487550594,0.469011410867,0.523591712677,0.506567695325,0.49058387115,0.622003452693,0.711351766631,0.511686085358,0.297831735716,0.533506421876,0.486190869577,0.250189350609,0.225489264336,0.682347674894,0.616738442614,0.519767761187,0.334643193083,0.503861819827,0.659379442462,0.607331114818,0.567209279781,0.569642395522,0.474910626807,0.461649991851,0.219855014704,0.457184596478,0.597479211164,0.66828935971,0.661734440233,0.431301897358,0.674475792084,0.686588390354,0.545909609145,0.524178866801,0.625059908939,0.64396337459,0.631175869951,0.196478398015,0.489565742734,0.50078936111,0.406182007424,0.521751064059,0.541130867927,0.411912723002,0.467067712478,0.53010619677,0.407163218871,0.443738246147,0.2909896426,0.587467931346,0.519729416729,0.636069445644,0.583469804032,0.499419045354,0.38868006682,0.476932326219,0.298236475208,0.495417749966,0.52808207631,0.511081260794,0.614415440391,0.42122195484,0.498370267848,0.316110385132,0.436122412245,0.247714356265,0.436269981688,0.396915101249,0.558068427947,0.524591356206,0.453682821006,0.515717853181,0.510034802696,0.476810706588,0.487128750359,0.597479211164,0.449223609268,0.615197345296,0.654309198957,0.483275794196,0.592853706432,0.203948999374,0.442167483367,0.528512651825,0.496914472556,0.458768709419,0.515589591999,0.510020538997,0.507975956132,0.671994116783,0.405711048839,0.462977123125,0.412665741729,0.512817373454,0.346366752892,0.424558942753,0.451831032206,0.248824137955,0.486661756797,0.523296312422,0.15658619584,0.508884851123,0.461172139493,0.562938946808,0.552726875236,0.583312034623,0.484772177663,0.527463509532,0.439571299256,0.397736048535,0.39913617162,0.296283762855,0.404523172779,0.51546136477,0.435873845058,0.356644236625,0.335824425855,0.569289909442,0.33692795509,0.293164366052,0.331481538843,0.441747935595,0.250751174898,0.500224136144,0.466816031965,0.564390269986,0.665925345103,0.660650667496,0.559999727708,0.39883944368,0.541297104167,0.594187706786,0.473946069472,0.479749793955,0.174052968767,0.252896750572,0.407893449754,0.516073039071,0.535909069929,0.62336617897,0.260837380983,0.283445410849,0.227964807371,0.486030315814,0.302272757495
